date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:34:02	715988/715988	---M--	200	added ('OK')	video/mp4	etag:%22aecd4-613a5a4b96204%22	https://mkalmykov.com/media/pages/work/atypikal/71c55005ad-1646837277/atypikal-mobile-footer.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/atypikal/71c55005ad-1646837277/atypikal-mobile-footer.mp4	(from https://mkalmykov.com/work/atypikal)
18:34:03	99361/99361	---M--	200	added ('OK')	image/png	etag:%2218421-5d9ca330db7f0%22	https://mkalmykov.com/assets/img/device-apple-pencil.png	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/assets/img/device-apple-pencil.png	(from https://mkalmykov.com/work/atypikal)
18:34:03	1565312/1565312	---M--	200	added ('OK')	video/mp4	etag:%2217e280-613a5a4b9276c%22	https://mkalmykov.com/media/pages/work/atypikal/06caeb881e-1646837280/atypikal-screen-footer.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/atypikal/06caeb881e-1646837280/atypikal-screen-footer.mp4	(from https://mkalmykov.com/work/atypikal)
18:34:04	37132/37132	---M--	200	added ('OK')	image/jpeg	etag:%22910c-5f81f61a3ac0b%22	https://mkalmykov.com/media/pages/work/one-nil/288460827e-1646837272/thumbnail-onenil-v3-860x540-crop-q72.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/288460827e-1646837272/thumbnail-onenil-v3-860x540-crop-q72.jpg	(from https://mkalmykov.com/work/one-nil)
18:34:05	38587/38587	---M--	200	added ('OK')	image/jpeg	etag:%2296bb-5f81f557c8a9f%22	https://mkalmykov.com/media/pages/work/one-nil/eab8a1f9e0-1646837269/image-case-onenil-v2-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/eab8a1f9e0-1646837269/image-case-onenil-v2-540x.jpg	(from https://mkalmykov.com/work/one-nil)
18:34:06	586797/586797	---M--	200	added ('OK')	video/mp4	etag:%228f42d-5f81f5577e338%22	https://mkalmykov.com/media/pages/work/one-nil/48db0808ea-1646837267/onenil-screen-load.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/48db0808ea-1646837267/onenil-screen-load.mp4	(from https://mkalmykov.com/work/one-nil)
18:34:06	830519/830519	---M--	200	added ('OK')	video/mp4	etag:%22cac37-5f81f55780278%22	https://mkalmykov.com/media/pages/work/one-nil/4cd9bd35fb-1646837271/onenil-screen-mobile-cases.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/4cd9bd35fb-1646837271/onenil-screen-mobile-cases.mp4	(from https://mkalmykov.com/work/one-nil)
18:34:07	572549/572549	---M--	200	added ('OK')	image/jpeg	etag:%228bc85-5f81f5580341e%22	https://mkalmykov.com/media/pages/work/one-nil/d2d402c560-1646837270/onenil-screen-archive-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/d2d402c560-1646837270/onenil-screen-archive-540x.jpg	(from https://mkalmykov.com/work/one-nil)
18:34:07	207777/207777	---M--	200	added ('OK')	video/mp4	etag:%2232ba1-5f81f557821b8%22	https://mkalmykov.com/media/pages/work/one-nil/d8aa6ace03-1646837276/onenil-screen-mobile-contact.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/d8aa6ace03-1646837276/onenil-screen-mobile-contact.mp4	(from https://mkalmykov.com/work/one-nil)
18:34:08	18202/18202	---M--	200	added ('OK')	image/jpeg	etag:%22471a-5f81f557e7e9f%22	https://mkalmykov.com/media/pages/work/one-nil/86e707f8d6-1646837266/onenil-laptop-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/86e707f8d6-1646837266/onenil-laptop-540x.jpg	(from https://mkalmykov.com/work/one-nil)
18:34:09	65428/65428	---M--	200	added ('OK')	image/jpeg	etag:%22ff94-5f81f557b7547%22	https://mkalmykov.com/media/pages/work/one-nil/26601c386e-1646837270/parallax-archive-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/26601c386e-1646837270/parallax-archive-540x.jpg	(from https://mkalmykov.com/work/one-nil)
18:34:09	12590/12590	---M--	200	added ('OK')	image/svg+xml	etag:%22312e-5f81f5576a2e8%22	https://mkalmykov.com/media/pages/work/one-nil/cf8d6eb3fa-1646837265/onenil-nav-bar.svg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/cf8d6eb3fa-1646837265/onenil-nav-bar.svg	(from https://mkalmykov.com/work/one-nil)
18:34:10	381220/381220	---M--	200	added ('OK')	video/mp4	etag:%225d124-5f81f55780e30%22	https://mkalmykov.com/media/pages/work/one-nil/475502238f-1646837270/onenil-screen-nav.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/one-nil/475502238f-1646837270/onenil-screen-nav.mp4	(from https://mkalmykov.com/work/one-nil)
18:34:11	47961/47961	---M--	200	added ('OK')	image/jpeg	etag:%22bb59-613ada7413f24%22	https://mkalmykov.com/media/pages/work/andy-hardy/f152b03247-1646837253/thumbnail-andyhardy-860x540-crop-q72.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/f152b03247-1646837253/thumbnail-andyhardy-860x540-crop-q72.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:12	323580/323580	---M--	200	added ('OK')	image/png	etag:%224effc-5f81bca3ce821%22	https://mkalmykov.com/media/pages/work/andy-hardy/45460186ce-1646837251/image-case-andy-540x.png	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/45460186ce-1646837251/image-case-andy-540x.png	(from https://mkalmykov.com/work/andy-hardy)
18:34:12	65536/65536	---M--	200	added ('OK')	image/jpeg	etag:%2210000-614c99a722e5d%22	https://mkalmykov.com/media/pages/work/andy-hardy/17b0c05d2b-1646837250/landscape_background_small-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/17b0c05d2b-1646837250/landscape_background_small-540x.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:12	4221/4221	---M--	200	added ('OK')	image/png	etag:%22107d-614c99a74225c%22	https://mkalmykov.com/media/pages/work/andy-hardy/74f5cb3afe-1646837250/landscape_andy-540x.png	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/74f5cb3afe-1646837250/landscape_andy-540x.png	(from https://mkalmykov.com/work/andy-hardy)
18:34:13	84572/84572	---M--	200	added ('OK')	image/png	etag:%2214a5c-5f81bca3f2270%22	https://mkalmykov.com/media/pages/work/andy-hardy/889b4920b6-1646837252/andrew-top-540x.png	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/889b4920b6-1646837252/andrew-top-540x.png	(from https://mkalmykov.com/work/andy-hardy)
18:34:15	48708/48708	---M--	200	added ('OK')	image/jpeg	etag:%22be44-5f81bca3d7c91%22	https://mkalmykov.com/media/pages/work/andy-hardy/21ce736523-1646837255/andy-hardy-people-accomodation-photographer-filmmaker-australia-16-2160x2160-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/21ce736523-1646837255/andy-hardy-people-accomodation-photographer-filmmaker-australia-16-2160x2160-540x.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:15	2732372/2732372	---M--	200	added ('OK')	video/mp4	etag:%2229b154-5f81bca3260d3%22	https://mkalmykov.com/media/pages/work/andy-hardy/290274f2dd-1646837253/andy-portfolio.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/290274f2dd-1646837253/andy-portfolio.mp4	(from https://mkalmykov.com/work/andy-hardy)
18:34:15	85645/85645	---M--	200	added ('OK')	image/jpeg	etag:%2214e8d-5f81bca340a9b%22	https://mkalmykov.com/media/pages/work/andy-hardy/692c4ad8ac-1646837253/andy-mobile-1-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/692c4ad8ac-1646837253/andy-mobile-1-540x.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:16	89278/89278	---M--	200	added ('OK')	image/jpeg	etag:%2215cbe-5f81bca389a92%22	https://mkalmykov.com/media/pages/work/andy-hardy/a804e16944-1646837251/andy-mobile-3-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/a804e16944-1646837251/andy-mobile-3-540x.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:16	92955/92955	---M--	200	added ('OK')	image/jpeg	etag:%2216b1b-5f81bca328fb3%22	https://mkalmykov.com/media/pages/work/andy-hardy/6c7ba9f412-1646837254/andy-mobile-4-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/6c7ba9f412-1646837254/andy-mobile-4-540x.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:17	58322/58322	---M--	200	added ('OK')	image/jpeg	etag:%22e3d2-5f81bca4085e8%22	https://mkalmykov.com/media/pages/work/andy-hardy/1081f723ef-1646837256/andy-screen-personal-540x.jpg	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/1081f723ef-1646837256/andy-screen-personal-540x.jpg	(from https://mkalmykov.com/work/andy-hardy)
18:34:18	93461/93461	---M--	200	added ('OK')	video/mp4	etag:%2216d15-5f81bca32a723%22	https://mkalmykov.com/media/pages/work/andy-hardy/237a0f8246-1646837254/andy-screen-interaction.mp4	C:/Users/micha/OneDrive/Desktop/norwaynigga/mkalmykov.com/media/pages/work/andy-hardy/237a0f8246-1646837254/andy-screen-interaction.mp4	(from https://mkalmykov.com/work/andy-hardy)
